z Webb.NIRCam.F200W Webb.NIRCam.F277W Webb.NIRCam.F356W Webb.NIRCam.F444W
9.899999999999983 2.547496394479615e-07 3.2170434006343255e-07 3.8410118187724285e-07 5.893211757726428e-07
9.999999999999982 2.493099749207723e-07 3.1491411226196727e-07 3.769409524331535e-07 5.783232345297678e-07
10.099999999999982 2.438941880090353e-07 3.074262645374456e-07 3.705956977327214e-07 5.675466799034917e-07
10.199999999999982 2.3883377653888026e-07 3.0022099247106607e-07 3.6431378457457906e-07 5.565625018985493e-07
10.299999999999981 2.341658618634146e-07 2.9381836410449746e-07 3.5787120092023494e-07 5.453288903809451e-07
10.39999999999998 2.295549638458789e-07 2.880981564292913e-07 3.512189489098307e-07 5.339732700603738e-07
10.49999999999998 2.2474863902872938e-07 2.8265061421838607e-07 3.4479190697912767e-07 5.206559832651335e-07
10.59999999999998 2.1978235886184777e-07 2.7740375676588306e-07 3.385097612998482e-07 5.073166512446935e-07
10.69999999999998 2.1061303993423323e-07 2.7227187425989365e-07 3.3234957005118356e-07 4.95645143317136e-07
10.79999999999998 2.036134128847589e-07 2.6721636104685163e-07 3.2628618539437544e-07 4.860736877862805e-07
10.899999999999979 1.9842270324895496e-07 2.6231103598048735e-07 3.2026930203752743e-07 4.772511923271463e-07
10.999999999999979 1.9403080940365352e-07 2.5757224829435554e-07 3.1448950211655486e-07 4.68417070387774e-07
11.099999999999978 1.899275301314334e-07 2.5285743220968767e-07 3.089334269400653e-07 4.595409415207056e-07
11.199999999999978 1.8597956276936257e-07 2.483363347193057e-07 3.034084736497443e-07 4.502445663186469e-07
11.299999999999978 1.820455922500308e-07 2.439280745873823e-07 2.980504717297565e-07 4.4113866134856137e-07
11.399999999999977 1.7811774975296358e-07 2.3966268000195786e-07 2.9280066802217804e-07 4.3252398828001594e-07
11.499999999999977 1.7429010161421067e-07 2.3562653688335177e-07 2.874698197842922e-07 4.2463478299663055e-07
11.599999999999977 1.7054910867190007e-07 2.3276071050127098e-07 2.823320787075472e-07 4.164449795515124e-07
11.699999999999976 1.6686067829729882e-07 2.3012214852129108e-07 2.7745834646608145e-07 4.0835332501472934e-07
11.799999999999976 1.6329193878216795e-07 2.2731403982336653e-07 2.7267432337803745e-07 4.003363273973103e-07
11.899999999999975 1.598403595849713e-07 2.2446984016913093e-07 2.6782689288525567e-07 3.9192656131451187e-07
