log10tau_V FAKE.FAKE.1500 FAKE.FAKE.2500 FAKE.FAKE.BBa FAKE.FAKE.BBb FAKE.FAKE.D4000a FAKE.FAKE.D4000b FAKE.FAKE.U FAKE.FAKE.V Hbeta_EW OIIIr_EW OIIIb_EW OIIIHbeta_EW
-1.699999999999998 2.0898419390010432e+20 1.9903031019729135e+20 2.17531212066061e+20 5.0158785657128544e+20 4.099560062923972e+20 4.838930770475549e+20 2.9165550050099908e+20 4.910483732469812e+20 2.0938101481509674 2.1004859003259218 0.6541307732989101 4.848426821775799
-1.5999999999999979 2.050410789505526e+20 1.9677062830495826e+20 2.15771780575233e+20 4.982054003766828e+20 4.0694400948262194e+20 4.8059163006180806e+20 2.894220847121219e+20 4.88514068955586e+20 2.0938101481509674 2.1004859003259213 0.6541307732989102 4.848426821775799
-1.4999999999999978 2.0018322551182842e+20 1.9396247704500208e+20 2.135770134957796e+20 4.9397955609808136e+20 4.0318358318789545e+20 4.764673699884886e+20 2.866347593926313e+20 4.8534220014063845e+20 2.0938101481509674 2.1004859003259213 0.6541307732989101 4.848426821775799
-1.3999999999999977 1.942318169563029e+20 1.9048441177412767e+20 2.108456895218377e+20 4.8871046552465677e+20 3.98498867839083e+20 4.713255320565547e+20 2.8316398121352652e+20 4.813783864972982e+20 2.0938101481509674 2.1004859003259213 0.6541307732989102 4.848426821775799
-1.2999999999999976 1.8699182353926514e+20 1.861947547009409e+20 2.0745678126964104e+20 4.8215691960953215e+20 3.9267849864706045e+20 4.6493118295510876e+20 2.7885441131469495e+20 4.764343418289632e+20 2.093810148150967 2.1004859003259213 0.6541307732989101 4.848426821775798
-1.1999999999999975 1.7826189119996438e+20 1.8093214116215367e+20 2.0326776244039805e+20 4.740313154979755e+20 3.854718388791934e+20 4.570044045925952e+20 2.7352241091912286e+20 4.702824568167622e+20 2.0938101481509674 2.1004859003259213 0.6541307732989101 4.848426821775799
-1.0999999999999974 1.6785199200085787e+20 1.7451888209947197e+20 1.9811419495976544e+20 4.6399622384443064e+20 3.765869960219178e+20 4.472171010788218e+20 2.6695499435238546e+20 4.6265076614537065e+20 2.093810148150968 2.1004859003259213 0.6541307732989101 4.848426821775799
-0.9999999999999973 1.5561147902875864e+20 1.6676881563197558e+20 1.9181166718354378e+20 4.516643217275739e+20 3.656923135067783e+20 4.351931617711159e+20 2.589115410193288e+20 4.532192758335967e+20 2.0938101481509674 2.1004859003259213 0.6541307732989101 4.848426821775799
-0.8999999999999972 1.4146962926914658e+20 1.5750180417473954e+20 1.841616345309369e+20 4.366043577322855e+20 3.524238534498875e+20 4.205146049087009e+20 2.4913017739431513e+20 4.416192376429365e+20 2.0938101481509674 2.1004859003259213 0.6541307732989101 4.848426821775799
-0.7999999999999972 1.2548863411567357e+20 1.4656732448431692e+20 1.749632557174614e+20 4.183569605694778e+20 3.3640237460286407e+20 4.027374402865336e+20 2.37341452241272e+20 4.2743780250291103e+20 2.093810148150968 2.1004859003259213 0.6541307732989101 4.848426821775799
-0.6999999999999971 1.0792429414447535e+20 1.3387929897431669e+20 1.6403378106381117e+20 3.964653453034502e+20 3.1726429128847294e+20 3.8142218571630294e+20 2.2329259249410163e+20 4.1023156300559876e+20 2.0938101481509674 2.1004859003259213 0.6541307732989102 4.848426821775799
-0.599999999999997 8.928161105026892e+19 1.1946275923589384e+20 1.5124012204371313e+20 3.7052692530356014e+20 2.9471164284290272e+20 3.5618486080708424e+20 2.067858897759e+20 3.895536993412965e+20 2.0938101481509674 2.1004859003259213 0.6541307732989101 4.848426821775799
-0.4999999999999969 7.034166842417569e+19 1.0350920205469075e+20 1.3654333865855428e+20 3.402716795593847e+20 2.6858535535647208e+20 3.267740407102628e+20 1.877339526852662e+20 3.6500044655129854e+20 2.0938101481509674 2.1004859003259213 0.6541307732989101 4.848426821775799
-0.3999999999999968 5.212669470617004e+19 8.643074940567218e+19 1.2005503906403364e+20 3.056703895691011e+20 2.3896261690350322e+20 2.9317673356647275e+20 1.662315845061945e+20 3.362826843933969e+20 2.0938101481509674 2.1004859003259213 0.6541307732989101 4.848426821775799
-0.2999999999999967 3.577139449068373e+19 6.889359175126594e+19 1.0209904597605219e+20 2.6706838816300968e+20 2.0627109738047432e+20 2.5574833705361647e+20 1.426375326346742e+20 3.033263037700226e+20 2.0938101481509674 2.1004859003259218 0.6541307732989102 4.848426821775799
-0.19999999999999662 2.2293871069046624e+19 5.180150820941883e+19 8.326255535034574e+19 2.2532589587405586e+20 1.7139832518544844e+20 2.1534747952288085e+20 1.1764827835401419e+20 2.6639863315820954e+20 2.0938101481509674 2.1004859003259213 0.6541307732989101 4.848426821775799
-0.09999999999999654 1.2315972193104257e+19 3.619803467437112e+19 6.4409697546919e+19 1.8192355312196236e+20 1.3575429643614165e+20 1.734345412799811e+20 9.233134923182468e+19 2.2624530539682857e+20 2.093810148150967 2.1004859003259213 0.6541307732989101 4.848426821775798
3.552713678800501e-15 5.851559030800709e+18 2.3073139407910232e+19 4.6622342303346295e+19 1.3896587836378296e+20 1.0122574723745933e+20 1.3206781208389222e+20 6.807305045054178e+19 1.8420134004779146e+20 2.093810148150968 2.1004859003259213 0.6541307732989102 4.848426821775799
0.1000000000000032 2.303109869614925e+18 1.3106546111934212e+19 3.103933823008527e+19 9.90011532054255e+19 6.995790103628057e+19 9.371874448790813e+19 4.6398074571972985e+19 1.4221516923845063e+20 2.0938101481509674 2.1004859003259218 0.6541307732989101 4.848426821775799
0.20000000000000373 7.168555819451028e+17 6.444800233919414e+18 1.859992917213153e+19 6.460174966148076e+19 4.3939525755290755e+19 6.0855227199144714e+19 2.865440762747872e+19 1.0270750145769703e+20 2.093810148150968 2.1004859003259213 0.6541307732989101 4.848426821775799
0.30000000000000426 1.6660182249008346e+17 2.6458267038493286e+18 9.76267652054456e+18 3.774417182068957e+19 2.44683743568004e+19 3.53375055907316e+19 1.5635428984074953e+19 6.820357252413892e+19 2.093810148150967 2.1004859003259213 0.65413077329891 4.848426821775798
0.4000000000000039 2.692846494874007e+16 8.670217100777181e+17 4.337226483509447e+18 1.9188110805121565e+19 1.171033590070001e+19 1.7827360475907983e+19 7.304028719189797e+18 4.075745678267646e+19 2.093810148150968 2.1004859003259218 0.6541307732989101 4.848426821775799
0.5000000000000036 2771994667865264.0 2.1449515958481594e+17 1.5621819187223017e+18 8.187494721285101e+18 4.631711480856414e+18 7.534512559770833e+18 2.808208544038173e+18 2.1334107228304843e+19 2.093810148150967 2.1004859003259213 0.6541307732989101 4.848426821775798
0.6000000000000041 162849198429867.4 3.738944329378756e+16 4.3211302640927136e+17 2.802330684683906e+18 1.441209640513418e+18 2.548390864429071e+18 8.459150586232355e+17 9.45626882936959e+18 2.093810148150967 2.1004859003259213 0.6541307732989102 4.848426821775798
0.7000000000000046 4757800687964.38 4215724070263628.0 8.574795363620003e+16 7.267037563710122e+17 3.316018466355335e+17 6.512061742617318e+17 1.8774469568607965e+17 3.402237934050745e+18 2.093810148150968 2.100485900325921 0.6541307732989101 4.848426821775799
0.8000000000000043 58090101190.99581 276441307278610.8 1.1205278793799644e+16 1.3288510999544688e+17 5.218821110364639e+16 1.1694125334499725e+17 2.8435375526244172e+16 9.424219203882436e+17 2.093810148150967 2.1004859003259213 0.6541307732989101 4.848426821775798
0.9000000000000039 237714933.7620776 9230223763198.768 865898422397312.1 1.5653922696166238e+16 5093936318618894.0 1.3473289900411824e+16 2670845615392577.0 1.8815181864438906e+17 2.093810148150968 2.1004859003259213 0.6541307732989101 4.848426821775799
