fesc FAKE.FAKE.1500 FAKE.FAKE.2500 FAKE.FAKE.BBa FAKE.FAKE.BBb FAKE.FAKE.D4000a FAKE.FAKE.D4000b FAKE.FAKE.U FAKE.FAKE.V Hbeta_EW OIIIr_EW OIIIb_EW OIIIHbeta_EW
0.63 2.2413892727999798e+20 2.0702295437278917e+20 2.2306032281846523e+20 5.1437629654009564e+20 4.2040217866186464e+20 4.958751281644217e+20 2.985781688149177e+20 5.0031941567462303e+20 0.7757045892602209 0.7780309030397394 0.24227738829474119 1.7960128805947013
0.64 2.241263006848779e+20 2.070074387186902e+20 2.2303812789409726e+20 5.143685936747753e+20 4.203800940401592e+20 4.958596310674126e+20 2.985486114857702e+20 5.003093195685163e+20 0.7547549846432058 0.757016200128633 0.23573320038595047 1.7475043851577894
0.65 2.2411367408975784e+20 2.0699192306459125e+20 2.2301593296972926e+20 5.1436089080945515e+20 4.203580094184538e+20 4.958441339704035e+20 2.985190541566226e+20 5.002992234624095e+20 0.7338045259536262 0.7360007665882681 0.2291887987320309 1.6989940912739252
0.66 2.241010474946378e+20 2.0697640741049224e+20 2.229937380453613e+20 5.143531879441349e+20 4.2033592479674846e+20 4.958286368733945e+20 2.98489496827475e+20 5.002891273563028e+20 0.712853213139253 0.7149846023805404 0.22264418332251032 1.6504819988423036
0.67 2.2408842089951783e+20 2.0696089175639327e+20 2.2297154312099335e+20 5.143454850788145e+20 4.2031384017504305e+20 4.9581313977638545e+20 2.984599394983275e+20 5.00279031250196e+20 0.6919010461478525 0.6939677074673439 0.21609935414691592 1.6019681077621124
0.68 2.2407579430439774e+20 2.069453761022943e+20 2.2294934819662538e+20 5.1433778221349424e+20 4.2029175555333764e+20 4.957976426793764e+20 2.984303821691798e+20 5.0026893514408926e+20 0.6709480249271871 0.6729500818105691 0.20955431119477422 1.5534524179325304
0.6900000000000001 2.2406316770927775e+20 2.069298604481953e+20 2.2292715327225738e+20 5.143300793481739e+20 4.202696709316322e+20 4.9578214558236724e+20 2.984008248400322e+20 5.0025883903798254e+20 0.6499941494250148 0.6519317253721041 0.20300905445561102 1.5049349292527299
0.7000000000000001 2.2405054111415766e+20 2.0691434479409637e+20 2.2290495834788938e+20 5.143223764828537e+20 4.202475863099268e+20 4.957666484853583e+20 2.9837126751088456e+20 5.002487429318757e+20 0.6290394195890892 0.6309126381138341 0.19646358391895147 1.4564156416218748
0.71 2.2403791451903767e+20 2.068988291399974e+20 2.228827634235214e+20 5.143146736175334e+20 4.202255016882214e+20 4.957511513883491e+20 2.9834171018173704e+20 5.002386468257691e+20 0.6080838353671599 0.6098928199976426 0.18991789957432006 1.4078945549391224
0.72 2.240252879239176e+20 2.0688331348589838e+20 2.2286056849915344e+20 5.143069707522131e+20 4.20203417066516e+20 4.9573565429134007e+20 2.983121528525894e+20 5.002285507196622e+20 0.5871273967069718 0.5888722709854093 0.1833720014112405 1.3593716691036217
0.73 2.2401266132879756e+20 2.068677978317994e+20 2.2283837357478547e+20 5.1429926788689284e+20 4.201813324448106e+20 4.9572015719433096e+20 2.982825955234418e+20 5.002184546135555e+20 0.566170103556266 0.5678509910390114 0.17682588941923577 1.3108469840145132
0.74 2.240000347336775e+20 2.0685228217770043e+20 2.2281617865041746e+20 5.142915650215725e+20 4.201592478231052e+20 4.95704660097322e+20 2.9825303819429426e+20 5.0020835850744876e+20 0.5452119558627792 0.5468289801203245 0.17027956358782842 1.262320499570932
0.75 2.239874081385575e+20 2.068367665236015e+20 2.2279398372604953e+20 5.142838621562522e+20 4.201371632013998e+20 4.9568916300031295e+20 2.9822348086514667e+20 5.00198262401342e+20 0.5242529535742436 0.5258062381912204 0.16373302390654007 1.213792215672004
0.76 2.2397478154343747e+20 2.0682125086950244e+20 2.2277178880168152e+20 5.1427615929093194e+20 4.2011507857969453e+20 4.956736659033038e+20 2.981939235359991e+20 5.001881662952352e+20 0.5032930966383876 0.5047827652135688 0.15718627036489183 1.1652621322168484
0.77 2.2396215494831745e+20 2.068057352154035e+20 2.2274959387731355e+20 5.142684564256117e+20 4.20092993957989e+20 4.9565816880629475e+20 2.981643662068515e+20 5.0017807018912835e+20 0.4823323850029348 0.48375856114923665 0.15063930295240396 1.1167302491045754
0.78 2.2394952835319736e+20 2.0679021956130452e+20 2.2272739895294555e+20 5.1426075356029144e+20 4.200709093362836e+20 4.9564267170928565e+20 2.981348088777039e+20 5.001679740830217e+20 0.46137081861560514 0.46273362596008805 0.14409212165859617 1.0681965662342894
0.79 2.2393690175807737e+20 2.0677470390720555e+20 2.2270520402857758e+20 5.142530506949711e+20 4.2004882471457817e+20 4.956271746122766e+20 2.981052515485563e+20 5.00157877976915e+20 0.44040839742411386 0.44170795960798487 0.1375447264729874 1.019661083505086
0.8 2.2392427516295728e+20 2.067591882531066e+20 2.2268300910420964e+20 5.142453478296508e+20 4.2002674009287275e+20 4.956116775152676e+20 2.980756942194087e+20 5.001477818708082e+20 0.41944512137617196 0.4206815620547858 0.13099711738509595 0.9711238008160538
0.81 2.2391164856783726e+20 2.0674367259900756e+20 2.2266081417984167e+20 5.1423764496433054e+20 4.2000465547116734e+20 4.955961804182585e+20 2.980461368902611e+20 5.001376857647014e+20 0.39848099041948615 0.39965443326234734 0.1244492943844394 0.9225847180662728
0.8200000000000001 2.238990219727172e+20 2.067281569449086e+20 2.226386192554737e+20 5.142299420990103e+20 4.199825708494619e+20 4.9558068332124937e+20 2.980165795611135e+20 5.0012758965859464e+20 0.37751600450175926 0.3786265731925231 0.11790125746053476 0.8740438351548171
0.8300000000000001 2.238863953775972e+20 2.0671264129080964e+20 2.2261642433110567e+20 5.1422223923369004e+20 4.1996048622775665e+20 4.955651862242403e+20 2.979870222319659e+20 5.001174935524879e+20 0.3565501635706894 0.35759798180716407 0.11135300660289814 0.8255011519807516
0.84 2.2387376878247713e+20 2.0669712563671066e+20 2.225942294067377e+20 5.142145363683697e+20 4.1993840160605123e+20 4.955496891272313e+20 2.979574649028183e+20 5.001073974463812e+20 0.3355834675739709 0.3365686590681188 0.10480454180104522 0.7769566684431348
0.85 2.2386114218735714e+20 2.0668160998261172e+20 2.2257203448236972e+20 5.142068335030494e+20 4.199163169843458e+20 4.9553419203022225e+20 2.979279075736708e+20 5.0009730134027436e+20 0.314615916459293 0.31553860493723257 0.09825586304449069 0.7284103844410162
0.86 2.2384851559223706e+20 2.0666609432851268e+20 2.2254983955800172e+20 5.1419913063772914e+20 4.198942323626404e+20 4.955186949332131e+20 2.9789835024452315e+20 5.0008720523416764e+20 0.29364751017434143 0.2945078193763487 0.09170697032274887 0.6798622998734389
0.87 2.2383588899711703e+20 2.0665057867441373e+20 2.225276446336338e+20 5.141914277724088e+20 4.19872147740935e+20 4.9550319783620405e+20 2.978687929153755e+20 5.0007710912806086e+20 0.27267824866679746 0.27347630234730747 0.08515786362533316 0.6313124146394381
0.88 2.2382326240199698e+20 2.0663506302031476e+20 2.2250544970926578e+20 5.141837249070885e+20 4.1985006311922965e+20 4.9548770073919495e+20 2.9783923558622796e+20 5.0006701302195415e+20 0.2517081318843379 0.25244405381194657 0.07860854294175641 0.5827607286380408
0.89 2.23810635806877e+20 2.0661954736621578e+20 2.2248325478489784e+20 5.1417602204176817e+20 4.198279784975242e+20 4.95472203642186e+20 2.978096782570804e+20 5.000569169158474e+20 0.2307371597746356 0.2314110737321013 0.07205900826153074 0.5342072417682676
0.9 2.237980092117569e+20 2.066040317121168e+20 2.224610598605298e+20 5.141683191764479e+20 4.1980589387581876e+20 4.954567065451768e+20 2.977801209279328e+20 5.000468208097406e+20 0.20976533228535896 0.21037736206960386 0.06550925957416757 0.4856519539291304
0.91 2.237853826166369e+20 2.0658851605801782e+20 2.224388649361619e+20 5.1416061631112774e+20 4.197838092541134e+20 4.954412094481678e+20 2.977505635987852e+20 5.0003672470363387e+20 0.18879264936417206 0.18934291878628415 0.058959296869177696 0.4370948650196339
0.92 2.2377275602151683e+20 2.0657300040391885e+20 2.224166700117939e+20 5.141529134458074e+20 4.1976172463240793e+20 4.954257123511587e+20 2.977210062696376e+20 5.00026628597527e+20 0.1678191109587348 0.16830774384396927 0.052409120136071116 0.3885359749387752
0.93 2.237601294263968e+20 2.0655748474981987e+20 2.223944750874259e+20 5.141452105804871e+20 4.197396400107026e+20 4.954102152541496e+20 2.9769144894049e+20 5.000165324914203e+20 0.14684471701670276 0.14727183720448359 0.04585872936435727 0.33997528358554363
0.9400000000000001 2.237475028312768e+20 2.065419690957209e+20 2.2237228016305796e+20 5.141375077151669e+20 4.197175553889972e+20 4.953947181571406e+20 2.976618916113424e+20 5.000064363853136e+20 0.12586946748572733 0.12623519882964898 0.03930812454354481 0.29141279085892113
0.9500000000000001 2.2373487623615676e+20 2.0652645344162195e+20 2.2235008523869e+20 5.141298048498465e+20 4.1969547076729176e+20 4.953792210601315e+20 2.976323342821948e+20 4.999963402792069e+20 0.10489336231345557 0.10519782868128458 0.03275730566314176 0.24284849665788188
0.96 2.237222496410367e+20 2.065109377875229e+20 2.22327890314322e+20 5.141221019845263e+20 4.1967338614558635e+20 4.9536372396312245e+20 2.9760277695304715e+20 4.999862441731001e+20 0.08391640144753047 0.08415972672120711 0.026206272712655514 0.1942824008813931
0.97 2.2370962304591666e+20 2.0649542213342396e+20 2.22305695389954e+20 5.14114399119206e+20 4.19651301523881e+20 4.953482268661133e+20 2.975732196238996e+20 4.999761480669934e+20 0.06293858483559009 0.06312089291122992 0.019655025681592567 0.14571450342841258
0.98 2.2369699645079663e+20 2.06479906479325e+20 2.2228350046558608e+20 5.1410669625388564e+20 4.196292169021756e+20 4.953327297691043e+20 2.975436622947521e+20 4.999660519608865e+20 0.04195991242526897 0.04208132721316445 0.013103564559458936 0.09714480419789236
0.99 2.2368436985567655e+20 2.06464390825226e+20 2.2226130554121807e+20 5.140989933885653e+20 4.196071322804702e+20 4.953172326720953e+20 2.9751410496560444e+20 4.999559558547799e+20 0.020980384164197032 0.021041029588819184 0.006551889335759886 0.0485733030887761
